intersection_id,hour_of_day,day_of_week,traffic_density,avg_speed,queue_length,waiting_time,pedestrian_count,emergency_vehicle,weather_condition,road_type,lane_count,green_time,red_time,yellow_time
120,11,6,0.5839375772412108,56.19783555115995,60,172.65404110014921,161,0,0,3,4,93.66244167022882,63.50095404052201,5.993064802454203
105,12,3,0.9060937596324337,52.02860483499882,74,239.6394374561656,172,1,3,1,3,28.864361741942282,38.98241499552891,3.4598827824460354
162,3,1,0.8823411733974408,26.743743476295688,91,82.02863773535665,5,0,1,1,3,103.87269915360709,46.09313837805452,6.091517977935161
39,11,2,0.9654422698877703,56.6568530453747,54,242.7160526782086,103,0,0,3,1,71.00502250428639,84.4552240741296,8.076466648699018
41,5,6,0.6489842829029911,12.862378545368372,93,168.3127384154008,18,1,2,3,2,30.196196727247543,14.52863557231493,5.332199123019677
121,12,0,0.6052121539619163,18.19727417209411,58,143.6537367318581,22,1,1,1,2,108.9964120365168,57.90050056803089,5.981710849147945
108,13,2,0.15715614445871215,39.56827574958114,3,217.74129678527598,4,1,3,2,1,92.4258939154576,44.901585257891924,5.1446469154481305
165,11,5,0.37762383194607874,10.392548170905476,64,145.69356618525904,99,0,0,1,4,98.5684207367868,109.85515475879477,7.83983550864617
65,20,5,0.4237735089922483,47.77650571241724,99,175.39295454830165,71,0,1,2,2,20.908366059458594,86.88588492836209,8.412245964821182
118,19,3,0.5534985946791513,42.288536435780685,97,124.63112987543546,175,0,3,1,2,62.04298638320601,18.838938857062125,6.069950166815327
79,1,2,0.21070624807819813,55.41355896563354,62,67.72610107177357,2,0,0,3,4,65.46535705081062,67.462000491303,4.178804931769731
160,21,0,0.5823765263740421,37.08352570038384,8,61.7674287741558,65,1,3,3,5,101.01795605551263,111.95991446422919,9.613874872055622
8,11,1,0.33724181619959037,50.71145368840832,55,242.3811932068361,36,1,3,2,3,78.19960820837014,42.22542651572365,7.353038515751296
97,5,0,0.9727662705809645,10.55036431784828,20,103.60882343493812,16,1,1,3,3,78.5942439313408,27.67244301999486,8.487969367321114
18,21,5,0.285830776577513,29.774646524535562,67,13.26975480760806,121,1,3,3,2,50.61040425171568,21.48906042377179,6.332157226096621
173,3,6,0.25664379130215353,25.82327139096958,7,280.2694238323544,121,0,3,2,2,89.30935703493691,36.292054259994586,9.478563831765186
96,23,5,0.5629219066472341,13.869882195542306,49,213.54532935594523,38,0,1,1,4,18.471024441270693,53.0207638447147,9.719401813002717
33,0,0,0.9330631472545422,15.992235540650354,67,211.4593075835954,33,0,0,1,2,48.802787862539525,110.07327644586687,7.175503443007722
5,7,6,0.19970917509175035,59.74973697866968,6,140.77731175930094,85,1,2,3,1,26.8954018443046,91.61441562115054,3.0930253893516193
127,7,4,0.9259340736241062,12.706832194082848,27,299.33882877847503,48,1,2,1,5,45.93576698007847,108.90747393408607,8.93858050956176
74,20,4,0.1970299945923924,37.13177544885832,59,299.6953457869423,63,0,2,2,1,69.83174453583916,32.7573317454162,5.851494840788034
126,11,5,0.2547926907101301,25.11862775609189,69,133.00456295748495,88,0,3,2,5,64.25364657365205,69.04299990490266,5.878888605026296
164,3,0,0.24253832919345175,58.170496007607184,64,15.901753697085445,121,1,3,1,3,66.92456579715724,64.40515497682678,6.276017027146841
151,15,2,0.3072677467927164,26.51739691009964,73,173.51256499713125,22,0,0,2,4,97.07463861591154,112.3503560288738,3.5935801236215026
168,13,2,0.7760278694943141,27.172638575643912,7,111.64736192890744,175,1,2,2,1,20.929889667746586,85.39903769343934,8.537500942242904
5,13,0,0.4822531814474218,37.32681835643633,99,271.5879046321802,174,1,2,2,3,47.08456627761348,119.03483536715572,6.8898293162888935
34,1,6,0.8302903260114664,17.977790497737164,74,222.47719415972082,111,0,2,2,2,77.79728418640316,43.799563870088285,9.876116162993021
24,16,2,0.39540555551444767,55.23056834211104,46,194.81729045606951,161,1,0,1,5,44.98984670267179,84.86347317155568,7.735608353115557
145,23,6,0.5223121677280333,46.96634037376019,72,192.27093357480123,80,1,3,3,5,70.72612107771612,97.77620349018981,6.897667100347618
95,7,1,0.5458070534628195,54.17198381314773,61,275.7481350923765,138,1,3,3,1,60.38280629023511,35.262566995796846,3.7747366848568813
71,6,6,0.5190385956123617,59.262122645407416,99,89.25504762572288,194,1,1,3,1,82.61848275734762,88.78909186725124,3.1503728882357307
92,12,2,0.45840727800084513,59.047463969751654,16,30.452431884067323,19,1,3,1,5,19.307140137560268,16.088825236510996,6.554675097269614
125,10,2,0.415120535649417,31.18530434710339,4,136.8669956555246,5,1,0,3,3,56.741219597089255,115.33634139113576,3.6299862584277625
22,18,6,0.8619447646618702,54.7550469504727,15,170.1502530678764,131,1,1,1,3,32.308148987202046,37.57043787505137,9.060464703181253
15,18,0,0.4666445593243854,38.99702400576088,45,35.32578986877952,154,0,1,3,3,12.314920141374138,13.903903537025418,4.193061873362183
101,9,2,0.2184865258712607,58.78780737758195,75,76.30099343225918,122,1,0,2,4,35.40421935499406,118.63667979766313,8.300940047947815
15,23,2,0.27449263321583633,34.020993570457115,33,152.37034511610722,109,1,2,2,4,18.125013694152134,65.82624189349957,7.314547791927556
153,10,4,0.7295329382277654,34.75984540298752,36,177.47496339291885,13,0,0,1,4,19.98884011754658,25.875746562618595,9.614876809936085
53,15,4,0.9940795090089487,45.51974749104389,61,33.02799877253126,44,1,2,1,4,18.925684433068426,104.41584047198147,7.726730822687944
149,7,2,0.7112556341230062,13.473980794776526,8,149.67013470876324,115,1,1,3,3,39.830590628748006,74.56617066630736,9.27279273511537
102,1,2,0.1768122302875914,15.115806988608151,71,78.93636438185487,190,1,1,3,2,50.41847937464097,85.35844351421834,4.620758403993071
194,13,5,0.5709864054850553,39.83800518992885,87,280.08636396565856,35,1,1,3,5,101.14561552130812,18.264356226242867,7.169751709868845
113,16,0,0.649206476281998,44.47982140864608,58,86.5409580625846,177,0,0,3,1,73.80699075786642,67.96339396054213,6.039372674438649
32,16,1,0.6148637703268008,42.53165710044002,77,138.96482347937905,102,0,2,2,4,80.02944133866984,42.315107883736694,5.695418168777984
21,10,4,0.24617798436833754,46.662009898081266,36,232.04980870945337,99,1,2,1,4,103.31923058948,85.31534227272266,3.0112792092010983
196,0,3,0.6995070596739381,31.070704735372875,86,130.63966638729505,23,1,3,2,5,13.42494662765151,63.717504021207276,6.430321813522763
172,18,2,0.1166910048706796,21.38125306156068,13,276.9545079732649,15,1,0,3,4,100.2083070197616,15.147008188141177,4.92374761557091
83,0,3,0.7820182879000239,33.276684608269555,2,37.918804470474626,93,0,0,1,3,91.78326605130597,32.98181663929176,9.652440164304373
194,23,0,0.33778455786892225,14.632903352999618,24,108.39398955638563,32,1,1,2,2,44.688419430829114,37.46582817250872,7.326104181395167
14,23,3,0.9672933328205087,39.482011006128566,82,218.0839404565211,12,1,0,1,5,115.78749170261915,86.35142318803095,9.023037135452197
15,3,6,0.4405550706745266,31.777928200250923,78,50.509064991275224,131,1,0,1,4,88.10257082888693,56.93295641381388,6.096501467583698
148,23,1,0.1626219193932539,16.66221801911508,52,14.32177139003242,178,0,0,2,4,118.07545112678943,82.73839370671195,8.153666520940082
34,6,1,0.9914854722656656,59.44636841608292,88,188.31205176860163,138,0,1,3,5,16.22386882841259,25.156738548388734,6.284128375258106
164,19,5,0.6711664054146004,55.67436000895422,22,153.37206222679498,152,1,3,3,2,90.30589232434208,75.66302783631495,7.379995862372798
83,0,0,0.607584700281772,56.666260863737875,30,128.79685503719202,167,0,3,1,1,43.26837186654419,48.50676621822111,3.9774148962564944
9,10,4,0.4198143210471166,30.693058391512952,20,97.70040615611913,64,0,1,2,5,69.6921479730635,25.865156577090275,6.260782647757838
199,12,6,0.5080495522134296,37.334804099670585,66,217.03459844249207,165,1,3,2,3,38.36629349531458,25.970389214538795,8.76004531687154
158,2,6,0.5012755164665367,51.49784571096478,75,98.85681952818928,131,1,1,2,2,73.40025414808116,108.74548908139856,5.205740732422738
77,23,2,0.34346076899068945,35.46093776912399,83,267.65889895018466,72,1,3,2,5,97.76944678919408,113.91527181018267,4.543504029306744
191,7,6,0.40993164594312326,31.972575804014248,5,172.74399807988948,123,1,1,3,5,24.034410562871436,37.48867878249754,8.366693152155122
163,11,3,0.9448609332449979,41.785931172118815,21,219.58601271577592,194,1,0,3,4,28.972203061607942,79.7502482655893,6.652503596271351
141,1,0,0.25382981851138636,18.8601588348989,78,185.69234035482535,75,1,1,3,1,38.39711679235285,67.534679870263,3.754281139759111
174,22,6,0.5441519044783444,12.567715427333717,85,289.6084434304432,105,1,0,2,5,30.447191461278457,49.46773354994391,5.575370478612191
184,0,1,0.9143115706244068,54.09943041506491,99,295.6850429334793,42,0,3,2,1,109.28807971282207,93.50655077906995,6.059855098393681
9,19,6,0.7914708753481544,27.940302167418388,9,21.88265665990312,182,0,0,2,5,71.45729403542535,37.24806452684776,7.323844372530293
36,13,5,0.9973850455607924,11.10879200046502,32,222.88494482181966,27,0,2,1,1,57.57614118695377,111.26170559432944,4.17646614197404
117,14,1,0.8032980063231587,39.61461545235487,87,106.32052245472406,153,0,3,1,4,116.82441906332402,87.50205161933594,9.188075859001703
3,22,0,0.1284809119346795,12.916656913800935,82,89.05838164224949,48,1,0,1,5,82.29483233728193,102.36094118678669,4.595599576569752
19,3,6,0.28695610151129025,41.45757348855903,75,38.2100253072555,178,1,0,3,5,16.249185689990753,91.72074389955023,5.574540724071566
156,19,6,0.9378748287453303,39.37879900092962,67,210.82005176799984,168,0,1,2,2,103.5376879898178,83.24303149036987,6.74743445844928
23,6,0,0.9551464243804912,25.342063718636503,2,208.2058919107429,9,0,1,3,1,11.511555408716415,72.84338084286523,5.309721133386529
104,0,6,0.5946749674361197,12.751510066376078,41,68.19079672402879,195,0,1,1,3,40.3558489540767,20.808390348507253,8.802196166626032
135,4,0,0.5053711904440967,28.74342474020423,3,97.65927298124286,142,0,1,2,2,50.902013580362784,66.54486973751534,7.873165118567933
105,13,3,0.6617575611111471,13.604321487737721,60,223.43597578949493,58,0,2,2,3,104.48548933346271,28.248870748469592,5.205428202659877
142,5,1,0.9099646528375086,31.107792059193486,86,17.781806766386403,102,0,2,1,4,64.10728979550416,117.37505553246247,3.3712831616640884
46,22,0,0.5206268666911478,59.489880046886526,78,84.51861104951638,14,1,0,1,2,36.0118786495632,48.899691454289446,6.892549274566571
143,6,2,0.6763897231226327,24.22722681593543,97,271.8655110739522,128,1,0,2,4,12.53972762065002,99.0146454164335,9.133969711558873
195,11,0,0.30664191906300287,29.31615482504141,90,103.69312699510752,108,0,0,3,3,53.85088238567348,117.35257343658081,6.357465802751021
15,6,0,0.5961215096942529,32.75866942801009,38,146.81400547743988,162,1,2,2,3,17.47326697488369,16.345167054843095,4.007169386796902
51,17,3,0.2215006809698738,13.95946326655534,22,240.2830278494817,7,0,2,3,1,107.82457433755548,25.476773862490006,5.800043308772619
110,21,5,0.11535124848332268,30.332732019440286,42,125.51853130036808,167,1,0,3,4,75.17007187913295,71.29480246882603,3.9627042840404645
8,15,4,0.6181242516692468,47.29822838304773,13,115.31577126700951,57,0,2,2,1,106.68168584517024,73.51183385985676,7.565779015787827
69,8,6,0.727411479220825,25.944562482341595,83,87.58989265165536,100,0,2,1,2,52.39319538882383,19.968851304830494,4.341427478363226
190,6,1,0.30957371432757996,35.30292955690683,1,52.71069669345037,127,0,1,2,5,73.96599901190777,63.83354014676486,4.099495150565465
179,22,5,0.28070840868010016,21.966494564920204,89,227.14545828064172,156,1,0,2,3,94.76166530995513,13.082663878817833,6.419779853908736
63,13,0,0.7155487102137236,59.830727511649,35,172.4608681384142,124,1,1,2,3,49.355087433003995,112.92182866151258,3.17601686442841
68,1,6,0.6533303311794026,33.999328368255895,25,201.6096808375027,163,1,0,2,5,78.94957797876538,95.11153708758444,6.190425987829463
144,12,3,0.839442318881682,34.11662489927285,65,16.419087109944837,62,0,0,3,2,86.40553661796014,80.43587090666071,6.765728426751618
152,6,4,0.3433124615182056,36.19302169702179,62,203.06098989134188,50,0,3,2,1,105.5011960283707,43.44754458076278,5.238100826339353
6,18,4,0.7317019382847973,44.08479176267716,29,209.85697925667512,181,1,0,3,4,31.97966983370261,22.86050721293912,6.599403049186567
119,1,4,0.27102719089032,57.379974118432386,19,232.5954855702841,40,0,0,3,3,78.0257949352522,78.55428675628679,5.230462676176124
57,5,0,0.3233165943051882,11.388158754110336,8,169.61343389000754,82,1,3,1,1,62.757313654292254,59.5305296970263,8.173660150768438
31,11,6,0.5550213125884008,22.013830141068087,95,157.67617180330404,91,1,1,1,3,22.90417803169458,67.3710179842558,3.8855026647172566
6,1,5,0.8503090031948877,59.66036759415889,5,90.7056121948563,7,1,1,3,2,72.50674347287833,37.370955279061995,5.242271675971262
157,16,0,0.3632669407111285,26.548060460449072,31,280.7949675249508,25,1,2,1,3,101.73314382378969,68.19030020411738,8.54005228084764
67,11,3,0.2763728486820456,20.077882895638147,13,124.68012650906354,162,1,3,1,3,78.92224239684266,66.0961069948464,8.106740599003317
131,19,1,0.6570972175519546,48.42926097095504,64,261.1134804683691,185,1,3,1,1,101.93259741132513,84.2431064889223,4.350667309427525
156,8,3,0.40919781039917713,31.153722922214314,51,60.18328510620776,159,0,2,1,2,37.18097703560573,98.61883280945345,5.092116743413673
74,13,6,0.46240240516710385,53.69911417070668,79,256.6084012531616,89,1,1,1,4,59.37687136456632,67.40656363452979,6.963146430382924
114,2,4,0.6315150975785206,50.62913611423508,25,57.73317408895697,180,1,2,1,2,12.517055759327528,88.67993859628872,5.986882576318995
97,2,5,0.18179506579157279,41.382605371757734,81,255.2605728532265,10,0,0,3,5,117.00992679259464,32.05607191128395,9.720415085087243
176,21,2,0.37895554842387746,47.28006558780087,35,157.44321373231793,184,0,0,1,5,87.46320094907387,66.00761514206103,7.598307327839032
80,15,1,0.6243067277105466,18.239545051351005,13,138.20969191194646,170,0,0,2,5,33.6118270787623,107.89990569759802,7.76934342994513
123,5,3,0.22417944086319233,57.50200517088113,17,255.07817345065655,66,0,0,3,2,99.32098827485723,62.81273033273923,3.193347494157796
138,7,1,0.5896870542605608,31.146070022617337,21,132.20483792646007,136,0,1,2,5,63.251250141450456,109.68625862498659,4.30811349602387
33,12,2,0.7459646614041051,36.39291000691995,12,50.241538397437864,94,1,1,1,5,52.07064965262467,58.09356859330452,3.5988122704967926
195,21,4,0.5503989870968615,10.93610646566979,34,32.88778585842006,97,0,2,1,2,38.509734821491925,113.46532231589431,4.593125012211143
197,7,3,0.5539085243485552,27.38162446186623,92,118.76316833494451,73,1,2,3,1,60.10893096919834,73.1307986335303,9.55200794000298
140,7,1,0.23880291475473553,38.26951643316045,18,150.52465936667136,156,1,3,3,2,109.1447583027109,93.7691677440194,4.68295215736395
185,6,1,0.1268634056531418,33.49470514119663,78,61.6451670185014,23,1,2,3,2,91.93224644668473,22.025345222386715,5.811345573805999
44,4,6,0.16476103942829254,43.87473510005742,33,149.96811320845657,7,1,1,1,1,19.84120638333191,55.70065780084745,8.514523978524682
13,19,0,0.5584869320409989,17.910820691891814,19,16.12648736196388,167,1,0,2,4,74.43282909907022,61.98140855438364,7.206085575746874
152,0,4,0.5039386829858232,10.546241827174565,30,136.9065130638209,82,1,0,1,3,54.735246810242316,91.66326294748826,9.898837217800843
172,12,5,0.8315855488386432,44.23881955674338,40,32.530375441834806,33,1,2,3,4,10.89394534252911,112.07404994330878,9.786211915303308
57,21,3,0.439669970858228,45.97440592926126,34,117.79611499679194,173,0,0,3,4,92.02583772019341,51.68277433275054,4.937488038987655
96,7,4,0.9390354989441025,17.645855537510243,44,142.93274979819637,62,1,3,2,5,119.41219583084991,28.74272992121284,7.737757748896425
144,10,5,0.40278487517069006,58.4833378789648,62,19.260925149464384,38,1,2,2,1,70.34199746688145,63.481794655515614,5.543431864535208
109,19,0,0.6005711604770424,13.573025363992226,26,19.746063665912203,19,0,3,1,2,93.57714188813081,69.50015799091915,5.731724704726487
120,6,5,0.7049447601868466,36.100972964883674,36,260.72021131451874,166,0,0,1,1,65.79851478320207,81.75373027587538,3.21677595809461
100,18,2,0.7918280554185393,42.96410112884234,92,202.17882044061383,68,1,1,2,2,90.30352190055166,13.728840741264985,4.074575850546662
149,20,5,0.6881999863950953,35.78383115296435,63,272.0597639035744,103,0,3,2,5,116.68302186190105,42.05569615753672,3.487576594829124
111,6,6,0.21316772870633066,37.15361293571378,69,75.84177971257964,97,0,1,1,3,25.362907219456776,51.74859716831991,5.621967463506028
51,15,4,0.7183540035111873,30.51014105766521,50,233.27151390695116,22,1,0,2,3,65.59675472812648,91.1367971624618,8.269885261241921
21,11,0,0.10085851204717589,31.74788770151053,74,18.254496655534915,157,1,0,1,1,116.68584391229427,75.20175839499841,7.900302745247727
60,10,2,0.40234690261508854,34.40455185620657,76,251.21729278674607,28,1,2,2,4,59.43622034577222,38.84776626864299,3.719134914682771
179,8,4,0.5306881488239596,31.00152972436216,42,157.39498059180815,12,1,2,2,4,118.54148942687202,73.43132010046867,8.483168148219175
21,6,2,0.4710409720023331,27.657582504652176,22,11.83498314925074,23,1,2,3,4,119.93106130450255,16.44757129888916,8.808200477006665
107,19,6,0.33699267384911574,13.553921008039874,65,197.00192779555115,115,0,3,3,5,41.45808075249532,113.83662389615108,5.835290753638489
126,21,5,0.872973029673925,49.63380430356934,37,17.347932904217657,94,1,0,2,3,115.65259125376554,25.78173936714143,4.752418689676195
134,13,3,0.9937948024399036,32.113492175564225,52,198.31995490764973,71,0,2,1,5,117.06147410697606,99.99519755104441,5.333101384394023
73,3,1,0.6940303587569039,17.691066466688056,51,108.52593711661956,26,1,0,2,2,87.83263884615117,76.95774217351776,7.7991933076031765
193,2,5,0.21165596215981458,56.182141411052754,68,125.08956165792488,145,1,2,2,4,59.627956181198506,30.2618370163398,5.236502586728523
76,8,2,0.2678465454124487,39.39422363023564,42,269.50979024482257,30,0,0,3,5,43.07631472558685,76.72313140842392,3.5453319593123185
186,4,1,0.10322699318646003,25.25788681568953,84,228.09028897464177,77,0,3,2,2,44.41015172308663,42.10079064632571,8.632717901529599
78,23,6,0.43030645791836264,51.145792305818645,2,236.61361483599717,195,1,1,3,1,104.09481161201028,117.48818549144579,6.810361884951809
134,2,3,0.8381353643767145,40.1511613995235,40,215.59748470161242,14,0,0,3,2,12.433981485294714,39.105225118119016,4.409173873271703
65,0,5,0.3115379003555597,45.45166774243403,13,240.60083226290686,74,0,3,1,1,119.46501104491159,107.5885661223702,5.093404705815029
86,17,5,0.46358832287047413,38.505720857559446,50,92.17046728526368,119,0,1,2,1,78.02206868501044,14.064923993608414,8.94763046786887
34,12,2,0.9551447361956932,44.797073752336125,62,287.50243279933704,107,1,3,2,3,112.53225519534774,102.7883641070017,6.872657485137008
56,3,1,0.5779383704652759,20.70672686236218,46,29.642573899447296,190,1,1,2,3,78.8750199395227,12.549379917998005,9.877728122766772
75,17,2,0.9459694787886106,21.281254537954545,41,108.7100079656262,62,0,3,2,3,73.05642514334613,37.53817841714826,6.646950335937966
3,8,0,0.1449340455303673,50.48391345027952,8,253.10516788630625,79,0,2,1,3,86.41813589834739,106.65451907688266,5.160083138226449
170,6,2,0.7065749274853568,59.978205763907994,58,119.6730476160968,146,1,2,3,5,82.0208551620587,69.68558451890202,8.854835803527514
190,14,2,0.2179371996451001,27.427449298793796,0,72.0703298131341,51,1,3,2,2,41.36267192704926,111.46863284538045,6.592908802841983
6,12,5,0.12639428625738655,23.64623549350147,28,243.24224978136994,137,1,2,2,4,56.13810063885767,29.307730097481343,9.643910471318781
6,1,4,0.3382204174161846,12.93965078356026,8,45.373852345239364,52,0,3,1,2,21.57459938499925,105.72847451440884,4.973223068254768
191,10,4,0.11748205878685501,33.53879102460235,82,185.50527203062205,182,1,3,3,4,23.30441252507059,85.49987671531835,6.2692297816557785
148,3,3,0.24420408032120167,54.87787441925554,92,146.96711032986545,93,1,0,2,2,21.79911657968303,34.99792122952432,6.977930976953254
149,21,3,0.2808764559807265,23.695553157411517,70,28.82165679744351,72,1,0,3,2,119.50592190775195,77.35205322765931,3.159173659302051
2,17,6,0.9969964196786928,36.89666130753966,55,148.2090774452751,174,1,3,1,3,24.00479517732815,17.874465039298506,3.578637396615963
90,2,3,0.15329067463739934,34.78282635770317,81,96.66451264650225,125,0,0,3,5,108.84253795270436,109.13299239610026,9.846075174652912
56,1,1,0.9556236630862576,40.73314668113352,74,288.99854460242454,5,0,0,3,2,70.01435630397657,51.35236001831797,5.1843814729456
96,11,3,0.44527773702339013,34.236766020257235,87,240.62444905597883,79,1,1,3,4,93.73401719751135,82.57693514571203,3.6639678107444187
10,3,3,0.5885162898150408,16.502813569396523,2,143.54086546864517,194,1,3,3,2,72.55670269841411,103.51321297003841,8.810689691026095
87,13,4,0.13016365371984281,16.875444138470854,80,118.53024362628611,78,1,2,3,4,18.161633608011474,56.02937077577815,7.7827817736456835
70,15,2,0.10482497968550945,21.447720781566716,85,266.6100228037407,133,1,1,2,2,59.142172819666364,77.18019970100174,8.469408301153388
151,20,5,0.32021851668164825,21.668128849403388,97,279.17228639768035,178,0,0,1,4,106.59106815218968,110.47290292282017,5.03983575100642
113,3,3,0.7182844992694942,38.62470371880301,36,295.0051930879167,136,1,1,2,3,110.25269064038083,94.44515016604167,4.0952591501493885
30,11,3,0.7246206699931675,41.876791361928994,53,92.32422254335272,154,0,3,1,4,28.845833459951272,17.805958591655422,4.990116216228108
128,18,2,0.6268809162954041,14.846979331754241,94,26.97452325757486,181,1,0,1,2,60.30723856871817,38.057354850084394,4.19974791390657
78,18,4,0.5169579212387829,31.921625913389214,25,82.45333467906522,0,1,3,2,5,83.71121149239072,95.18194335377575,3.602572121626487
165,11,5,0.3162115828487033,37.578491383078344,66,139.5653904097876,123,1,3,3,5,38.33220368044901,81.70854972050219,5.860933059547174
55,14,4,0.8535294451675781,53.879087981662664,91,103.24145947399117,68,0,0,1,4,10.81570349943236,112.75133738084887,6.369049970577186
49,2,2,0.6158851163363298,28.57438377026025,33,239.40561833819572,140,0,1,2,5,15.277333151292085,25.190659270587158,4.917221190289169
34,18,4,0.409265293424131,44.212739101739444,10,60.88265885356044,166,1,2,1,4,72.91100134099601,117.86546467882896,6.80604583298451
105,21,5,0.23331401214988906,48.952377727964745,4,46.22167881314997,13,0,1,2,3,25.610940728967982,96.20529735423113,4.443093401192931
172,14,4,0.693440400714795,13.28575344505888,84,251.1837413415405,63,0,0,1,4,22.236625987521123,29.464395594336004,9.683029962933759
22,19,0,0.2759365692340472,55.813437850589764,36,260.346293118473,6,1,2,1,2,68.77311000586349,29.068416890235152,9.690448297180106
31,22,1,0.5713457138306695,27.378843591056132,8,123.12084467940093,84,0,3,2,3,10.828704395858985,43.9579296826872,8.223515465852476
135,6,2,0.4914873509501151,15.33583810274661,64,243.79413708217947,105,1,0,3,5,71.46051722412372,11.442256541104296,6.9685630333550765
105,3,1,0.28045271838044183,53.1918084725771,78,199.37717891124535,199,1,1,2,5,97.04730217128302,96.48088254405852,7.02165173174314
149,0,6,0.801829805507298,59.20678662363128,82,272.7162498463588,89,0,2,1,5,60.5884417819709,37.26686738712243,5.2506020493621115
16,8,2,0.5123913382762736,23.190199195386498,23,254.27610094626286,65,0,1,3,1,44.68836560247733,27.00149813999844,7.654649233523803
20,6,0,0.12282532838945139,17.634451625822102,16,279.51432127575725,86,1,2,2,5,61.32990824873648,95.82037344793525,9.637872387600664
43,21,5,0.5531043440675021,45.320620852619946,77,264.5554146592954,54,0,1,2,4,25.738020837463964,67.12043443370473,8.220672668135773
172,4,2,0.2858901858634883,10.486306588028052,85,74.22820342823294,54,0,1,1,1,94.91769440428149,103.06337714886077,4.330772532505815
47,8,2,0.9937802754732307,49.755657973881526,93,44.434816002817115,17,0,3,2,3,94.1573775378198,28.833224179008624,5.081889284466643
114,5,2,0.6827019770326035,39.716767121873204,62,158.06530342077332,179,0,2,1,5,118.14135435216133,72.9505943488043,8.817949912545181
19,23,0,0.18712740699086594,58.80756286486687,48,59.54851222933945,42,1,1,3,1,59.50565711684277,78.28531343345847,8.348545835034427
48,22,5,0.5541946972258203,43.683297404075105,63,192.82137709594107,73,0,2,3,2,11.894808431071198,62.866207845958485,3.056829644967812
197,11,4,0.45577383347231326,27.843013745997993,47,261.6945545382907,190,1,3,2,3,116.9551868354807,69.37216878643072,9.981526082559135
139,12,6,0.6332916125296736,33.08096771960317,5,9.798885087228745,133,1,3,1,4,40.712992866957116,62.37125490585616,4.534664055000617
157,0,6,0.6936646967704995,27.789447134251635,91,127.65994288430339,135,1,3,3,1,42.096604066975736,13.927448182816565,7.005274158471728
45,14,3,0.508440344309478,46.348704148432695,43,72.72573567020939,189,0,2,1,1,80.85555833085105,87.79816746943925,6.229984024124243
196,15,5,0.6751998706756067,48.97189810643743,55,73.51722003524073,126,0,3,3,5,15.24364194971553,118.18487143246284,3.793787522363788
164,1,1,0.358887925985514,20.954554575781067,55,257.66422194363815,70,1,1,1,4,79.39488504614334,20.732361555448556,5.293141738071419
176,8,1,0.13333972817177786,33.02543449983975,18,285.8529376605856,155,0,2,3,5,15.269083409145477,37.68017705580539,6.744298202083984
87,9,6,0.15019718477919447,24.0891209035032,34,166.62330712144148,3,1,1,1,1,119.21614234365053,115.95666962717986,7.725989762602377
15,19,6,0.8670671786513645,25.210224901367337,78,198.53013534782855,176,1,2,2,5,31.359134916294327,107.996947083148,9.918932505973581
110,15,6,0.4070827321147391,49.40974132173652,26,174.7221627596584,116,0,3,3,5,45.78920911977471,66.33644134488529,8.08587704925409
172,14,1,0.9490943242620024,12.998995922472886,89,149.8229528393136,74,0,2,2,2,64.00587557356133,92.13235889019046,3.9072836114600253
195,2,3,0.5252912016956718,38.70277121030652,62,92.68984769136645,78,0,1,1,5,62.7922789697743,92.40862780953769,9.367556842103363
96,1,4,0.8586669925285878,30.736996730126172,22,155.3642377548814,65,0,0,3,5,82.92459119497863,20.02464512529057,6.4818376364388595
168,7,0,0.22350478077005398,32.39198950715566,44,230.46661235139422,134,1,1,1,2,13.496479233666385,58.45396772198122,4.893689966328401
102,15,2,0.8721543886929494,42.26214184200181,94,20.657886020212064,161,0,2,3,2,62.964305084061934,45.08441167462772,4.501144616623722
86,22,2,0.9445532993337773,35.82140110306513,42,26.86638323604699,20,1,0,1,3,98.21576529362827,88.16922042892534,6.763176739254388
142,8,4,0.9588085102120191,25.218545887787155,50,12.866141314903082,126,1,0,1,2,90.91579968176455,55.33204388803378,4.400053938564428
191,2,0,0.3704275743279365,54.926543817814945,19,295.11592997351806,46,0,0,2,3,105.53774989853424,35.741828543922395,7.981725520364618
81,16,6,0.7470276085188138,36.01096478588178,55,106.22957278004877,35,1,3,1,3,84.51879520077556,32.710666548905664,3.9907234444765027
51,12,5,0.15620678037864713,46.79644948324043,95,177.38516611353134,9,1,0,2,5,22.3540040300645,28.65716213006938,8.96779867749467
112,15,2,0.3603929665495721,56.50815336397211,35,260.6671916918276,30,1,0,2,2,51.8014661023095,84.32855666080224,5.3351846710953374
186,4,5,0.3972694207794364,59.740555119896854,86,278.87478289628126,90,1,2,3,3,55.07206173003598,44.64289291083495,8.510241104939926
15,4,0,0.7380030480394092,30.203509005112284,71,148.4851189806074,82,1,1,2,2,68.4520141024584,115.82621919216508,3.3657369435410467
65,2,4,0.3894010707094854,17.2141163194681,34,220.816698513479,11,1,3,3,2,38.62249905366013,53.06769297766957,8.363509102463842
88,12,4,0.1596759864778345,53.49872484093507,1,162.6034867649726,110,1,0,2,2,23.5916407334958,78.13815855203352,5.931913077268511
183,7,4,0.5209269141465149,32.000388886816,2,10.768829883431064,13,1,0,1,5,30.4027202825964,46.97109085312394,9.834222907740223
76,7,2,0.36997028941217525,16.60044265814416,73,286.9655036730611,42,0,1,1,5,97.24043491314771,29.042872434155992,8.554404323194298
